title,address,advertiser,link,terrace,m2,rooms,price
Traumwohnung im 5ten Bezirk,"1050 Wien, 05. Bezirk, Margareten, Kohlgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/traumwohnung-im-5ten-bezirk-1407260080/,,47.0,2.0,1100.0
Urban Wohnen in Top Lage des 4. Bezirks - U-Bahn Nähe / Naschmarkt Nähe,"1040 Wien, 04. Bezirk, Wieden, Fleischmanngasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/urban-wohnen-in-top-lage-des-4-bezirks-u-bahn-naehe-naschmarkt-naehe-1106613389/,,35.0,1.0,799.0
3-Zimmer Unbefristet RENOVIERT u4 pilgramgasse.,"1060 Wien, 06. Bezirk, Mariahilf, Spötlinggasse 6",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/3-zimmer-unbefristet-renoviert-u4-pilgramgasse-1679861707/,,84.0,3.0,1465.0
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767818089/,Terrasse,104.0,4.0,2151.95
Traumwohnung im 5ten Bezirk,"1050 Wien, 05. Bezirk, Margareten, Kohlgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/traumwohnung-im-5ten-bezirk-1407260080/,,47.0,2.0,1100.0
Urban Wohnen in Top Lage des 4. Bezirks - U-Bahn Nähe / Naschmarkt Nähe,"1040 Wien, 04. Bezirk, Wieden, Fleischmanngasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/urban-wohnen-in-top-lage-des-4-bezirks-u-bahn-naehe-naschmarkt-naehe-1106613389/,,35.0,1.0,799.0
3-Zimmer Unbefristet RENOVIERT u4 pilgramgasse.,"1060 Wien, 06. Bezirk, Mariahilf, Spötlinggasse 6",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/3-zimmer-unbefristet-renoviert-u4-pilgramgasse-1679861707/,,84.0,3.0,1465.0
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793896/,Balkon,72.0,3.0,1452.52
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Edith Kramer Weg 11","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793902/,Balkon,60.0,2.0,962.97
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793905/,Loggia,55.0,2.0,1003.62
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793949/,"Terrasse, Loggia",60.0,2.0,829.45
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793955/,Balkon,72.0,3.0,1333.57
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793953/,Balkon,74.0,3.0,1568.05
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793905/,Loggia,55.0,2.0,1003.62
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793949/,"Terrasse, Loggia",60.0,2.0,829.45
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793955/,Balkon,72.0,3.0,1333.57
"Leo am Teich - jetzt mieten, später kaufen","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72","BWS Gemeinnützige allgemeine Bau-, Wohn- und Siedlungsgenossenschaft regGenmbH",willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/leo-am-teich-jetzt-mieten-spaeter-kaufen-767793953/,Balkon,74.0,3.0,1568.05
"High-Level Apartment for representative use: exquisitly silent and sunny , superb 180sqm home","1190 Wien, 19. Bezirk, Döbling, Hohe Warte",Hausverwaltung 123,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/high-level-apartment-for-representative-use-exquisitly-silent-and-sunny-superb-180sqm-home-2027624586/,"Terrasse, Balkon, Dachterrasse, Wintergarten",180.0,4.0,6050.0
"Großzügige, lichtdurchgeflutete Dachgeschosswohnung in Top-Lage","1090 Wien, 09. Bezirk, Alsergrund, Glasergasse 3",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/grosszuegige-lichtdurchgeflutete-dachgeschosswohnung-in-top-lage-2100114010/,Dachterrasse,243.0,5.0,4900.0
All-Inclusive furnished *PRIME* apartment infront of U4 Schottenring in 1st district!,"1010 Wien, 01. Bezirk, Innere Stadt, Werdertorgasse 19",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/all-inclusive-furnished-prime-apartment-infront-of-u4-schottenring-in-1st-district-1428629559/,Balkon,57.0,2.0,2490.0
Provisionsfrei: Zwei-Zimmer Wohnung nahe Hauptbahnhof,"1100 Wien, 10. Bezirk, Favoriten, Humboldtplatz",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-zwei-zimmer-wohnung-nahe-hauptbahnhof-559855596/,,65.0,2.0,930.0
ERSTBEZUG! Schöne 2-Zimmerwohnung mit Loggia,"1130 Wien, 13. Bezirk, Hietzing",Berger Braun Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/erstbezug-schoene-2-zimmerwohnung-mit-loggia-2074177290/,Loggia,71.0,2.0,1000.0
Einraumwohnung mit Balkon zum Mariahilfergürtel,"1060 Wien, 06. Bezirk, Mariahilf, Mariahilfergürtel 8",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/einraumwohnung-mit-balkon-zum-mariahilferguertel-587683385/,Loggia,38.0,1.0,640.0
Traumwohnung mit Terrasse und Garten zur Miete,"1140 Wien, 14. Bezirk, Penzing",Immobilientreuhandkanzlei Gerhard Kager GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/traumwohnung-mit-terrasse-und-garten-zur-miete-888343243/,Terrasse,80.0,3.0,1450.0
MODERNE MIETE MIT TERRASSE,"1180 Wien, 18. Bezirk, Währing",Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/moderne-miete-mit-terrasse-1358926399/,Terrasse,57.0,2.0,1225.01
4 Zimmer Maisonettewohnung mit Terrasse,"1230 Wien, 23. Bezirk, Liesing, Draschestraße 78-84",MCR Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/4-zimmer-maisonettewohnung-mit-terrasse-1831022566/,Terrasse,130.0,4.0,1667.92
Helle Wohnung mit Parkblick | Sonnwendviertel,"1100 Wien, 10. Bezirk, Favoriten, Bloch Bauer Promenade 10",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/helle-wohnung-mit-parkblick-sonnwendviertel-1937314955/,Balkon,82.0,4.0,1610.0
Villenetage in Altbauvilla zur Miete - Provisionsfrei,"1190 Wien, 19. Bezirk, Döbling",Metron Immobilien Mag. Dr. Homa Jordis e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/villenetage-in-altbauvilla-zur-miete-provisionsfrei-971097320/,Balkon,157.0,4.0,2830.0
Wohnung Studentenhit WARM ! In 1200 Wien,"1200 Wien, 20. Bezirk, Brigittenau, Hellwagstraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/wohnung-studentenhit-warm-in-1200-wien-1593863544/,Balkon,87.0,2.0,1200.0
Charmante 3-Zimmer-Wohnung mit zwei Balkonen in ruhiger Lage in Simmering zu vermieten,"1110 Wien, 11. Bezirk, Simmering, Rappachgasse 47",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/charmante-3-zimmer-wohnung-mit-zwei-balkonen-in-ruhiger-lage-in-simmering-zu-vermieten-2056076417/,"Terrasse, Balkon",86.0,3.0,1290.0
Erstbezug - schöne Wohnung mit möglicher Büronutzung/City/U3,"1010 Wien, 01. Bezirk, Innere Stadt",Mag. Andrea Jäger,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/erstbezug-schoene-wohnung-mit-moeglicher-bueronutzung-city-u3-767491559/,Loggia,90.0,3.0,2280.0
"Wunderschöne, gemütliche 2 Zimmer Wohnung zu vermieten!!","1210 Wien, 21. Bezirk, Floridsdorf, Brünnerstrasse 286",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wunderschoene-gemuetliche-2-zimmer-wohnung-zu-vermieten-1376877219/,Balkon,82.0,2.0,1045.0
"Erstbezug, nähe U-Bahn Kagraner Platz, Donauzentrum","1220 Wien, 22. Bezirk, Donaustadt, Steigenteschgasse 13",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-naehe-u-bahn-kagraner-platz-donauzentrum-2118974749/,Loggia,52.0,2.0,850.0
Exklusive DG- Wohnung | Terrasse & Dachterrasse | Nähe Augarten & Donauinsel,"1200 Wien, 20. Bezirk, Brigittenau",Immoeko,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/exklusive-dg-wohnung-terrasse-dachterrasse-naehe-augarten-donauinsel-1447739407/,"Terrasse, Balkon",102.0,3.0,2065.25
Möbliertes Luxus Apartment 3 Personen,"1090 Wien, 09. Bezirk, Alsergrund, Alserstrasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/moebliertes-luxus-apartment-3-personen-1578969788/,,72.0,3.0,2490.0
(reserviert) Eine schöne Wohnung in Luxus Anlage mit Garage,"1230 Wien, 23. Bezirk, Liesing",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/eine-schoene-wohnung-in-luxus-anlage-mit-garage-1847095239/,Balkon,74.0,3.0,
MARGARETENSTRASSE neben MARGARETENPLATZ moderne 4-Zimmerwohnung auch Büro/Ordinationseignung in bester Lage U 4 Nähe,"1050 Wien, 05. Bezirk, Margareten",Georg Zielbauer OHG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/margaretenstrasse-neben-margaretenplatz-moderne-4-zimmerwohnung-auch-buero-ordinationseignung-in-bester-lage-u-4-naehe-1774797078/,,94.0,4.0,1349.0
Möbliertes Luxus Apartment 3 Personen,"1090 Wien, 09. Bezirk, Alsergrund, Alserstrasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/moebliertes-luxus-apartment-3-personen-1578969788/,,72.0,3.0,2490.0
(reserviert) Eine schöne Wohnung in Luxus Anlage mit Garage,"1230 Wien, 23. Bezirk, Liesing",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/eine-schoene-wohnung-in-luxus-anlage-mit-garage-1847095239/,Balkon,74.0,3.0,
MARGARETENSTRASSE neben MARGARETENPLATZ moderne 4-Zimmerwohnung auch Büro/Ordinationseignung in bester Lage U 4 Nähe,"1050 Wien, 05. Bezirk, Margareten",Georg Zielbauer OHG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/margaretenstrasse-neben-margaretenplatz-moderne-4-zimmerwohnung-auch-buero-ordinationseignung-in-bester-lage-u-4-naehe-1774797078/,,94.0,4.0,1349.0
Charmante 1-Zimmer Wohnung mit Ausblick und Ruhelage,"1100 Wien, 10. Bezirk, Favoriten, Van-der-Nüll-Gasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/charmante-1-zimmer-wohnung-mit-ausblick-und-ruhelage-1751599210/,,20.0,1.0,450.0
Möbliertes Design Apartment nahe Zentrum,"1090 Wien, 09. Bezirk, Alsergrund, Alserstrasse 14",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/moebliertes-design-apartment-nahe-zentrum-1734939890/,,54.0,,1590.0
Gemütliche 2-Zimmer-Wohnung mit Balkon in Donaustadt - Nähe Alte und Neue Donau! (privat & provisionsfrei!),"1220 Wien, 22. Bezirk, Donaustadt",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gemuetliche-2-zimmer-wohnung-mit-balkon-in-donaustadt-naehe-alte-und-neue-donau-privat-provisionsfrei-1524382943/,Balkon,50.0,2.0,850.0
THE FIZZ Wien Brigittenau  Vollmöblierte Apartments!,"1200 Wien, 20. Bezirk, Brigittenau, Dresdner Straße 107",International Campus Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/the-fizz-wien-brigittenau-vollmoeblierte-apartments-1235983939/,,22.0,,889.0
THE FIZZ Wien Brigittenau  Vollmöblierte Apartments!,"1200 Wien, 20. Bezirk, Brigittenau, Dresdner Straße 107",International Campus Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/the-fizz-wien-brigittenau-vollmoeblierte-apartments-1079277309/,,19.0,,822.0
STILVOLLE ALTBAUETAGE MIT BALKON,"1030 Wien, 03. Bezirk, Landstraße",Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/stilvolle-altbauetage-mit-balkon-2090324034/,Balkon,231.0,6.0,3995.0
Gemütliche 2-Zimmer-Wohnung mit Balkon in Donaustadt - Nähe Alte und Neue Donau! (privat & provisionsfrei!),"1220 Wien, 22. Bezirk, Donaustadt",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gemuetliche-2-zimmer-wohnung-mit-balkon-in-donaustadt-naehe-alte-und-neue-donau-privat-provisionsfrei-1524382943/,Balkon,50.0,2.0,850.0
THE FIZZ Wien Brigittenau  Vollmöblierte Apartments!,"1200 Wien, 20. Bezirk, Brigittenau, Dresdner Straße 107",International Campus Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/the-fizz-wien-brigittenau-vollmoeblierte-apartments-1235983939/,,22.0,,889.0
THE FIZZ Wien Brigittenau  Vollmöblierte Apartments!,"1200 Wien, 20. Bezirk, Brigittenau, Dresdner Straße 107",International Campus Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/the-fizz-wien-brigittenau-vollmoeblierte-apartments-1079277309/,,19.0,,822.0
STILVOLLE ALTBAUETAGE MIT BALKON,"1030 Wien, 03. Bezirk, Landstraße",Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/stilvolle-altbauetage-mit-balkon-2090324034/,Balkon,231.0,6.0,3995.0
(reserviert) Wunderschöne Dachgeschoßwohnung mit 2 Terrassen,"1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße 124",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wunderschoene-dachgeschosswohnung-mit-2-terrassen-1853585818/,"Terrasse, Dachterrasse",56.0,2.0,
"Lichtdurchfluteter Dachgeschoss-Traumwohnung mit Balkon, Hochebene, Klima und geringer Ablöse (RESERVIERT)","1140 Wien, 14. Bezirk, Penzing, Gusenleithnergasse 26",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/lichtdurchfluteter-dachgeschoss-traumwohnung-mit-balkon-hochebene-klima-und-geringer-abloese-reserviert-1778031285/,Balkon,54.0,2.0,874.0
(reserviert) Charmante 2-Zimmer Wohnung mit schöner Küche,"1050 Wien, 05. Bezirk, Margareten",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/charmante-2-zimmer-wohnung-mit-schoener-kueche-1504045697/,,68.0,2.0,
CITY APARTMENT BEI STAATSOPER // CITY APARTMENT NEAR OPERA,"1010 Wien, 01. Bezirk, Innere Stadt, Walfischgasse 9",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/city-apartment-bei-staatsoper-city-apartment-near-opera-1709047762/,Balkon,73.0,2.0,1750.0
Möblierte 2 Zimmer Wohnung + Loggia,"1200 Wien, 20. Bezirk, Brigittenau",Georg Fresacher - TheRealEstate - Immobilienmakler GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moeblierte-2-zimmer-wohnung-loggia-1213287059/,Loggia,58.0,2.0,984.87
2 Zimmer Mietwohnung im 23. Bezirk Rodaun,"1230 Wien, 23. Bezirk, Liesing, Schreckgasse 26/1/8",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/2-zimmer-mietwohnung-im-23-bezirk-rodaun-1559787402/,Balkon,54.0,2.0,950.0
"Großzügige, 3 Zimmer Wohnung mit Terrasse und Grünblick, Dachgeschoß","1130 Wien, 13. Bezirk, Hietzing",Willmann Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/grosszuegige-3-zimmer-wohnung-mit-terrasse-und-gruenblick-dachgeschoss-1500921870/,Terrasse,116.0,3.0,1490.01
Untervermietung verfügbar: Gemütliche 1-Zimmer-Wohnung in Wien,"1100 Wien, 10. Bezirk, Favoriten, Bloch Bauer Promenade",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/untervermietung-verfuegbar-gemuetliche-1-zimmer-wohnung-in-wien-2032721048/,Balkon,49.0,2.0,1180.0
ALL-IN DG Maisonette im COOLSTEN VIERTEL WIENS (max. 5 Monate),"1020 Wien, 02. Bezirk, Leopoldstadt, Praterstraße 22",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/all-in-dg-maisonette-im-coolsten-viertel-wiens-max-5-monate-1729515712/,Dachterrasse,76.0,2.0,1780.0
Schöne Stilaltbauwohnung im Herzen Wiens zu vermieten,"1010 Wien, 01. Bezirk, Innere Stadt, Predigergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/schoene-stilaltbauwohnung-im-herzen-wiens-zu-vermieten-923271804/,,122.0,2.0,2365.0
(reserviert) Saubere Gemeindewohnung 2 Zimmer,"1120 Wien, 12. Bezirk, Meidling",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/saubere-gemeindewohnung-2-zimmer-1610180479/,,50.0,2.0,
KOMPLETT MÖBLIERTE 3 ZIMMER MIETWOHNUNG IM 6. BEZIRK,"1060 Wien, 06. Bezirk, Mariahilf, Brückengasse 6",SAQURA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/komplett-moeblierte-3-zimmer-mietwohnung-im-6-bezirk-870590802/,,67.0,3.0,1650.0
Direktvergabe Gemeindewohnung - VMS bis 31.10.2024!,"1100 Wien, 10. Bezirk, Favoriten, Alxingergasse 97-103",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/direktvergabe-gemeindewohnung-vms-bis-31-10-2024-1522987587/,,35.0,1.0,367.0
ARNETHGASSE attraktive Garconniere in Ottakring,"1160 Wien, 16. Bezirk, Ottakring",Georg Zielbauer OHG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/arnethgasse-attraktive-garconniere-in-ottakring-992736999/,,30.0,1.0,550.0
"(reserviert) Charmante 2,5 Zimmer Altbau Wohnung | 4. Stock mit Aufzug","1030 Wien, 03. Bezirk, Landstraße, Mechelgasse 8",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/charmante-2-5-zimmer-altbau-wohnung-4-stock-mit-aufzug-1582240382/,Balkon,70.0,3.0,
"Wunderschöne neue 2-Zimmer Wohnung mit Pool, Terrasse, Klimaanlage, Fußbodenheizung","1190 Wien, 19. Bezirk, Döbling, Siolygasse 22D",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/wunderschoene-neue-2-zimmer-wohnung-mit-pool-terrasse-klimaanlage-fussbodenheizung-1706293475/,Balkon,54.0,2.0,1270.0
Gemeindewohnung - Nachmieter,"1140 Wien, 14. Bezirk, Penzing, Felbigergasse 16",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/gemeindewohnung-nachmieter-1755544890/,,76.0,3.0,770.0
Gemeinde Wohnung zu vergeben 1100 wien,"1100 Wien, 10. Bezirk, Favoriten, Unter-Meidlinger-Str",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/gemeinde-wohnung-zu-vergeben-1100-wien-1948576845/,Balkon,43.0,2.0,460.0
(reserviert) Ruhige 3-Zimmerwohnung zu vermieten,"1210 Wien, 21. Bezirk, Floridsdorf",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/ruhige-3-zimmerwohnung-zu-vermieten-1655949885/,Dachterrasse,79.0,3.0,
"(reserviert) Single-, Paar- und Studentenwohnung, Nähe zur U1","1220 Wien, 22. Bezirk, Donaustadt, Kagranerplatz 22",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/single-paar-und-studentenwohnung-naehe-zur-u1-1201036662/,Balkon,48.0,2.0,
"1090 Wien, möblierte Wohnung PROVISIONSFREI zu vermieten","1090 Wien, 09. Bezirk, Alsergrund, Nußdorferstraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/1090-wien-moeblierte-wohnung-provisionsfrei-zu-vermieten-1479687639/,,40.0,,670.0
"Direktvergabe. Gültiges Wohn-Ticket, Datum bis September 2024","1120 Wien, 12. Bezirk, Meidling, Ratschkygasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/direktvergabe-gueltiges-wohn-ticket-datum-bis-september-2024-1234075080/,,42.0,1.0,432.94
Wohnung wermieten,"1100 Wien, 10. Bezirk, Favoriten, Inzersdorferstrasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wohnung-wermieten-1670210435/,"Terrasse, Garten",80.0,3.0,1750.0
*Vornerkschein Wiener Wohnen erforderlich* Preiswerte Gemeindewohnung in Top Lage per Direktvergabe zu vergeben,"1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Hütteldorferstraße 16-22/5/6",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/-vornerkschein-wiener-wohnen-erforderlich-preiswerte-gemeindewohnung-in-top-lage-per-direktvergabe-zu-vergeben-1899987365/,,40.0,1.0,361.46
(reserviert) Nachmieter Genossenschaftswohnung am Kirschblütenpark,"1220 Wien, 22. Bezirk, Donaustadt, Donaufelder Straße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/nachmieter-genossenschaftswohnung-am-kirschbluetenpark-1335837762/,Balkon,78.0,3.0,
